1 0.0  ROOT --> INTJ S S S FRAG
1 0.0  ROOT --> INTJ S S S INTJ
1 0.0  ROOT --> INTJ S S S S
1 0.0  ROOT --> INTJ S S SQ
1 0.0  ROOT --> INTJ S SBAR
1 0.0  ROOT --> INTJ S SQ INTJ
1 0.0  ROOT --> INTJ S SQ INTJ S NP
1 0.0  ROOT --> INTJ S SQ NP
1 0.0  ROOT --> INTJ SBARQ CC S
1 0.0  ROOT --> INTJ SBARQ INTJ
1 0.0  ROOT --> INTJ SBARQ NP S
1 0.0  ROOT --> INTJ SBARQ S FRAG
1 0.0  ROOT --> INTJ SINV CC INTJ S
1 0.0  ROOT --> INTJ SINV NP
1 0.0  ROOT --> INTJ SINV SQ
1 0.0  ROOT --> INTJ SQ CC FRAG
1 0.0  ROOT --> INTJ SQ CC SQ
1 0.0  ROOT --> INTJ SQ CC SQ CC SQ
1 0.0  ROOT --> INTJ SQ FRAG
1 0.0  ROOT --> INTJ SQ S
1 0.0  ROOT --> INTJ SQ SQ
1 0.0  ROOT --> INTJ WHNP NP
1 0.0  ROOT --> NNP SQ PP
1 0.0  ROOT --> NP FRAG FRAG
1 0.0  ROOT --> NP FRAG FRAG FRAG S
1 0.0  ROOT --> NP FRAG NP S
1 0.0  ROOT --> NP FRAG S INTJ
1 0.0  ROOT --> NP FRAG S S
1 0.0  ROOT --> NP FRAG SQ CC FRAG
1 0.0  ROOT --> NP INTJ NP
1 0.0  ROOT --> NP INTJ S NP
1 0.0  ROOT --> NP NP FRAG S
1 0.0  ROOT --> NP NP NP FRAG
1 0.0  ROOT --> NP NP NP NP
1 0.0  ROOT --> NP NP S NP S
1 0.0  ROOT --> NP NP SQ INTJ NP
1 0.0  ROOT --> NP S FRAG FRAG
1 0.0  ROOT --> NP S INTJ S
1 0.0  ROOT --> NP S S INTJ
1 0.0  ROOT --> NP S SBARQ
1 0.0  ROOT --> NP SBAR
1 0.0  ROOT --> NP SBAR S
1 0.0  ROOT --> NP SBARQ S
1 0.0  ROOT --> NP SBARQ SBARQ
1 0.0  ROOT --> NP SINV NP
1 0.0  ROOT --> NP SINV S
1 0.0  ROOT --> NP SQ CC FRAG
1 0.0  ROOT --> NP SQ CC SQ
1 0.0  ROOT --> NP SQ FRAG
1 0.0  ROOT --> NP SQ S
1 0.0  ROOT --> NP SQ SQ
1 0.0  ROOT --> NP VP PP
1 0.0  ROOT --> NP WHADVP SQ
1 0.0  ROOT --> PP
1 0.0  ROOT --> PP CC S
1 0.0  ROOT --> PP PP S
1 0.0  ROOT --> S ADJP
1 0.0  ROOT --> S CC ADVP S
1 0.0  ROOT --> S CC FRAG CC FRAG
1 0.0  ROOT --> S CC FRAG SBARQ
1 0.0  ROOT --> S CC INTJ S
1 0.0  ROOT --> S CC NOT FRAG
1 0.0  ROOT --> S CC S CC FRAG
1 0.0  ROOT --> S CC S CC SBARQ
1 0.0  ROOT --> S CC S INTJ
1 0.0  ROOT --> S FRAG FRAG S
1 0.0  ROOT --> S FRAG FRAG S S
1 0.0  ROOT --> S FRAG INTJ FRAG
1 0.0  ROOT --> S FRAG INTJ FRAG S
1 0.0  ROOT --> S FRAG INTJ INTJ S
1 0.0  ROOT --> S FRAG INTJ NP
1 0.0  ROOT --> S FRAG INTJ S
1 0.0  ROOT --> S FRAG NP NP
1 0.0  ROOT --> S FRAG S S INTJ
1 0.0  ROOT --> S FRAG SBAR
1 0.0  ROOT --> S INTJ INTJ FRAG
1 0.0  ROOT --> S INTJ INTJ INTJ S
1 0.0  ROOT --> S INTJ INTJ S
1 0.0  ROOT --> S INTJ NP S
1 0.0  ROOT --> S INTJ S FRAG
1 0.0  ROOT --> S INTJ S INTJ
1 0.0  ROOT --> S INTJ S NP FRAG
1 0.0  ROOT --> S INTJ S S
1 0.0  ROOT --> S INTJ S SBAR
1 0.0  ROOT --> S INTJ SQ
1 0.0  ROOT --> S NP CC FRAG
1 0.0  ROOT --> S NP CC S
1 0.0  ROOT --> S NP FRAG INTJ
1 0.0  ROOT --> S NP FRAG NP
1 0.0  ROOT --> S NP NP S INTJ
1 0.0  ROOT --> S NP NP SBAR
1 0.0  ROOT --> S NP S INTJ
1 0.0  ROOT --> S NP S INTJ S S
1 0.0  ROOT --> S NP S NP
1 0.0  ROOT --> S NP S S FRAG
1 0.0  ROOT --> S NP VP
1 0.0  ROOT --> S PRN
1 0.0  ROOT --> S S CC
1 0.0  ROOT --> S S CC FRAG
1 0.0  ROOT --> S S FRAG FRAG SBARQ
1 0.0  ROOT --> S S FRAG S S
1 0.0  ROOT --> S S FRAG SBARQ
1 0.0  ROOT --> S S INTJ NP
1 0.0  ROOT --> S S NP FRAG
1 0.0  ROOT --> S S NP FRAG INTJ
1 0.0  ROOT --> S S S NP
1 0.0  ROOT --> S S S S S NP S
1 0.0  ROOT --> S S SBARQ
1 0.0  ROOT --> S S SINV
1 0.0  ROOT --> S SBARQ FRAG
1 0.0  ROOT --> S SBARQ INTJ
1 0.0  ROOT --> S SBARQ NP
1 0.0  ROOT --> S SINV FRAG
1 0.0  ROOT --> S SQ CC S
1 0.0  ROOT --> S SQ INTJ
1 0.0  ROOT --> S SQ S FRAG
1 0.0  ROOT --> S SQ S SBARQ
1 0.0  ROOT --> S VP INTJ
1 0.0  ROOT --> SBAR INTJ
1 0.0  ROOT --> SBAR NP S
1 0.0  ROOT --> SBAR NP SBARQ
1 0.0  ROOT --> SBAR S CC FRAG
1 0.0  ROOT --> SBAR S FRAG
1 0.0  ROOT --> SBAR S S
1 0.0  ROOT --> SBAR SBAR
1 0.0  ROOT --> SBAR SBAR S
1 0.0  ROOT --> SBARQ ADVP
1 0.0  ROOT --> SBARQ CC SBARQ
1 0.0  ROOT --> SBARQ CC SQ
1 0.0  ROOT --> SBARQ FRAG FRAG S
1 0.0  ROOT --> SBARQ INTJ NP
1 0.0  ROOT --> SBARQ INTJ S
1 0.0  ROOT --> SBARQ NP CC FRAG
1 0.0  ROOT --> SBARQ NP INTJ
1 0.0  ROOT --> SBARQ NP INTJ FRAG
1 0.0  ROOT --> SBARQ NP NP
1 0.0  ROOT --> SBARQ NP SBARQ
1 0.0  ROOT --> SBARQ S CC FRAG
1 0.0  ROOT --> SBARQ S S
1 0.0  ROOT --> SBARQ SBARQ FRAG
1 0.0  ROOT --> SINV CC VP CC S
1 0.0  ROOT --> SINV NP FRAG
1 0.0  ROOT --> SINV NP FRAG INTJ
1 0.0  ROOT --> SINV NP S
1 0.0  ROOT --> SINV SINV FRAG INTJ FRAG
1 0.0  ROOT --> SINV SINV SINV
1 0.0  ROOT --> SQ CC FRAG CC FRAG
1 0.0  ROOT --> SQ FRAG FRAG
1 0.0  ROOT --> SQ FRAG NP
1 0.0  ROOT --> SQ FRAG S
1 0.0  ROOT --> SQ FRAG S S
1 0.0  ROOT --> SQ FRAG SBARQ
1 0.0  ROOT --> SQ INTJ FRAG
1 0.0  ROOT --> SQ INTJ INTJ
1 0.0  ROOT --> SQ INTJ NP S FRAG
1 0.0  ROOT --> SQ INTJ S
1 0.0  ROOT --> SQ INTJ SQ
1 0.0  ROOT --> SQ NP S
1 0.0  ROOT --> SQ S S
1 0.0  ROOT --> SQ SQ NP
1 0.0  ROOT --> SQ SQ SQ
1 0.0  ROOT --> SQ VP
1 0.0  ROOT --> UCP
1 0.0  ROOT --> VP NP
1 0.0  ROOT --> VP S
1 0.0  ROOT --> VP SBAR SQ
1 0.0  ROOT --> VP VP
1 0.0  ROOT --> WHADVP
1 0.0  ROOT --> WHNP
1 0.0  ROOT --> WHNP NP
67124 0.0  S --> NP VP
30945 0.0  S --> VP
3167 0.0  S --> INTJ NP VP
2385 0.0  S --> ADVP NP VP
1283 0.0  S --> S CC S
977 0.0  S --> NP ADVP VP
839 0.0  S --> INTJ VP
679 0.0  S --> ADVP VP
612 0.0  S --> NP VP INTJ
500 0.0  S --> NP NP VP
469 0.0  S --> SBAR NP VP
257 0.0  S --> NP
253 0.0  S --> NP VP SQ
237 0.0  S --> CC NP VP
191 0.0  S --> PP NP VP
183 0.0  S --> NP VP NP
160 0.0  S --> S S
133 0.0  S --> NP VP ADVP
130 0.0  S --> VP INTJ
120 0.0  S --> INTJ NP VP INTJ
104 0.0  S --> NP ADJP
98 0.0  S --> INTJ ADVP NP VP
85 0.0  S --> VP NP
69 0.0  S --> NP VP SBAR
58 0.0  S --> INTJ CC S
55 0.0  S --> NP VP ADJP
54 0.0  S --> VP VP
52 0.0  S --> INTJ NP VP SQ
48 0.0  S --> INTJ
44 0.0  S --> CC ADVP NP VP
42 0.0  S --> INTJ NP ADVP VP
41 0.0  S --> NP VP FRAG
39 0.0  S --> S NP VP
37 0.0  S --> INTJ ADVP VP
36 0.0  S --> SBAR VP
35 0.0  S --> INTJ NP NP VP
34 0.0  S --> NP NP
33 0.0  S --> NP VP VP
32 0.0  S --> ADVP SBAR NP VP
32 0.0  S --> NOT VP
32 0.0  S --> NP VP S
30 0.0  S --> SBAR ADVP NP VP
29 0.0  S --> ADVP ADVP NP VP
27 0.0  S --> INTJ INTJ NP VP
23 0.0  S --> VP ADVP
22 0.0  S --> S CC S CC S
21 0.0  S --> CC VP
21 0.0  S --> INTJ INTJ VP
21 0.0  S --> NP NOT VP
20 0.0  S --> INTJ NP
20 0.0  S --> INTJ SBAR NP VP
19 0.0  S --> RB NP VP
18 0.0  S --> ADVP NP VP INTJ
17 0.0  S --> NP ADVP NOT VP
17 0.0  S --> NP S
17 0.0  S --> TO VP
16 0.0  S --> ADVP PP NP VP
16 0.0  S --> INTJ INTJ
16 0.0  S --> INTJ S
16 0.0  S --> NP ADVP VP INTJ
16 0.0  S --> NP PP
16 0.0  S --> S
15 0.0  S --> INTJ NP VP NP
15 0.0  S --> NP ADVP
14 0.0  S --> ADVP NP ADVP VP
14 0.0  S --> S VP
13 0.0  S --> ADVP
12 0.0  S --> ADJP
12 0.0  S --> INTJ VP INTJ
12 0.0  S --> S CC S INTJ
12 0.0  S --> WHNP VP
11 0.0  S --> NP PRT
11 0.0  S --> PP VP
11 0.0  S --> VP SBAR
10 0.0  S --> ADVP VP NP
10 0.0  S --> NP ADVP ADVP VP
10 0.0  S --> NP VP CC S
10 0.0  S --> NP VP PP
10 0.0  S --> S CC FRAG
10 0.0  S --> VP S
9 0.0  S --> ADVP NP VP NP
9 0.0  S --> NP INTJ VP
9 0.0  S --> NP VP CC VP
9 0.0  S --> S VP NP
9 0.0  S --> SBAR NP ADVP VP
9 0.0  S --> SBARQ CC S
9 0.0  S --> VP CC VP
8 0.0  S --> ADVP S
8 0.0  S --> INTJ VP NP
8 0.0  S --> NP NP VP INTJ
8 0.0  S --> NP PP VP
8 0.0  S --> S CC SBARQ
8 0.0  S --> S SQ
8 0.0  S --> VP FRAG
7 0.0  S --> ADJP VP
7 0.0  S --> ADVP S CC S
7 0.0  S --> INTJ NP VP FRAG
7 0.0  S --> INTJ NP VP SBAR
7 0.0  S --> INTJ PP NP VP
7 0.0  S --> NP ADVP VP SQ
7 0.0  S --> PP
7 0.0  S --> S NP CC S
7 0.0  S --> SBAR
7 0.0  S --> SBAR SBAR
7 0.0  S --> VP NP VP
6 0.0  S --> ADVP INTJ NP VP
6 0.0  S --> ADVP NP NP VP
6 0.0  S --> CC ADVP VP
6 0.0  S --> COMP NP VP
6 0.0  S --> INTJ S CC S
6 0.0  S --> INTJ S S
6 0.0  S --> INTJ S VP
6 0.0  S --> RB VP
6 0.0  S --> S CC SQ
6 0.0  S --> S SBAR
6 0.0  S --> SINV CC S
6 0.0  S --> VP PP
6 0.0  S --> VP SQ
5 0.0  S --> CC NP ADVP VP
5 0.0  S --> CC SBAR NP VP
5 0.0  S --> FRAG
5 0.0  S --> FRAG CC S
5 0.0  S --> FRAG NP VP
5 0.0  S --> NP SBAR
5 0.0  S --> NP VP SQ INTJ
5 0.0  S --> PP ADVP NP VP
5 0.0  S --> S S S
5 0.0  S --> SBAR S
4 0.0  S --> ADVP ADVP VP
4 0.0  S --> ADVP NP VP ADJP
4 0.0  S --> ADVP NP VP ADVP
4 0.0  S --> CC NP NP VP
4 0.0  S --> CC NP VP INTJ
4 0.0  S --> CC S
4 0.0  S --> INTJ NP VP S
4 0.0  S --> INTJ SBAR
4 0.0  S --> INTJ VP VP
4 0.0  S --> NP ADJP ADVP
4 0.0  S --> NP ADVP VP ADJP
4 0.0  S --> NP NP ADVP VP
4 0.0  S --> NP NP NP VP
4 0.0  S --> NP VP ADVP VP
4 0.0  S --> NP VP NP VP
4 0.0  S --> NP WHNP
4 0.0  S --> S CC ADVP S
4 0.0  S --> S CC CC S
4 0.0  S --> S CC RB S
4 0.0  S --> S CC S S
4 0.0  S --> S CC SINV
4 0.0  S --> S FRAG
4 0.0  S --> S INTJ
4 0.0  S --> S INTJ CC S
4 0.0  S --> S NP
4 0.0  S --> SBAR ADVP VP
3 0.0  S --> ADVP NP
3 0.0  S --> ADVP NP VP FRAG
3 0.0  S --> ADVP NP VP SBAR
3 0.0  S --> ADVP SBAR
3 0.0  S --> ADVP VP INTJ
3 0.0  S --> CC ADVP ADVP NP VP
3 0.0  S --> CC NP VP ADJP
3 0.0  S --> FRAG VP
3 0.0  S --> INTJ CC S INTJ
3 0.0  S --> INTJ DT NN
3 0.0  S --> INTJ FRAG
3 0.0  S --> INTJ INTJ INTJ
3 0.0  S --> INTJ NP VP SQ INTJ
3 0.0  S --> INTJ PRP
3 0.0  S --> INTJ S INTJ
3 0.0  S --> INTJ SBAR S
3 0.0  S --> NP INTJ
3 0.0  S --> NP NP PP
3 0.0  S --> NP SBAR NP VP
3 0.0  S --> NP SBAR VP
3 0.0  S --> NP SQ
3 0.0  S --> NP VP S FRAG
3 0.0  S --> NP VP SBAR SQ
3 0.0  S --> PP NP ADVP VP
3 0.0  S --> PP NP VP INTJ
3 0.0  S --> PP PP NP VP
3 0.0  S --> PP SBAR NP VP
3 0.0  S --> S CC FRAG S
3 0.0  S --> S CC INTJ
3 0.0  S --> S CC S CC FRAG
3 0.0  S --> S CC S SQ
3 0.0  S --> SBAR CC S
3 0.0  S --> SBAR NP NP VP
3 0.0  S --> SBAR NP VP ADVP
3 0.0  S --> SBAR NP VP INTJ
3 0.0  S --> SBAR S CC S
3 0.0  S --> SBAR SBAR NP VP
3 0.0  S --> SQ CC S
3 0.0  S --> TO WHNP
3 0.0  S --> VB NP
3 0.0  S --> VP CC S
3 0.0  S --> VP S S
2 0.0  S --> ADJP ADVP NP VP
2 0.0  S --> ADJP NP VP
2 0.0  S --> ADVP ADVP NP NP VP
2 0.0  S --> ADVP NP VP SQ
2 0.0  S --> ADVP NP VP VP
2 0.0  S --> CC ADVP PP NP VP
2 0.0  S --> CC PP NP VP
2 0.0  S --> CC RB NP VP
2 0.0  S --> COP NP
2 0.0  S --> FRAG S
2 0.0  S --> IN NP VP
2 0.0  S --> INTJ ADVP S
2 0.0  S --> INTJ ADVP VP SBAR
2 0.0  S --> INTJ CC NP VP
2 0.0  S --> INTJ CC VP
2 0.0  S --> INTJ INTJ NP NP VP
2 0.0  S --> INTJ NP ADJP
2 0.0  S --> INTJ NP ADVP VP INTJ
2 0.0  S --> INTJ NP VP VP
2 0.0  S --> INTJ S FRAG
2 0.0  S --> INTJ SBAR NP VP INTJ
2 0.0  S --> INTJ UH
2 0.0  S --> NOT NP VP
2 0.0  S --> NP ADJP SBAR
2 0.0  S --> NP ADVP VP ADVP
2 0.0  S --> NP ADVP VP FRAG
2 0.0  S --> NP ADVP VP NP
2 0.0  S --> NP CC NP
2 0.0  S --> NP INTJ NP VP
2 0.0  S --> NP NP INTJ
2 0.0  S --> NP NP VP ADVP
2 0.0  S --> NP NP VP VP
2 0.0  S --> NP PRT PP
2 0.0  S --> NP S VP
2 0.0  S --> NP VP ADVP ADVP
2 0.0  S --> NP VP CC INTJ
2 0.0  S --> NP VP CC NOT
2 0.0  S --> NP VP NP S
2 0.0  S --> NP VP NP SBAR
2 0.0  S --> NP VP PP ADVP
2 0.0  S --> NP VP SBAR S
2 0.0  S --> NP VP SBARQ
2 0.0  S --> NP VP SQ FRAG
2 0.0  S --> NP VP SQ NP
2 0.0  S --> NP VP VP VP
2 0.0  S --> NP WHADVP
2 0.0  S --> PP NP VP ADVP
2 0.0  S --> PRP
2 0.0  S --> RB RB VP
2 0.0  S --> S CC S ADVP
2 0.0  S --> S CC S CC S CC S
2 0.0  S --> S FRAG CC S
2 0.0  S --> S S CC S
2 0.0  S --> SBAR INTJ
2 0.0  S --> SBAR INTJ NP VP
2 0.0  S --> SBAR NP VP CC FRAG
2 0.0  S --> VB
2 0.0  S --> VP INTJ NP
2 0.0  S --> VP NP ADVP
2 0.0  S --> VP NP PP
2 0.0  S --> VP NP S
2 0.0  S --> VP NP SBAR
2 0.0  S --> VP PRT
2 0.0  S --> VP VP VP
1 0.0  S --> ADJP PP
1 0.0  S --> ADVP ADVP
1 0.0  S --> ADVP ADVP PP NP VP
1 0.0  S --> ADVP ADVP S
1 0.0  S --> ADVP ADVP S CC S
1 0.0  S --> ADVP INTJ ADVP NP VP FRAG
1 0.0  S --> ADVP INTJ ADVP SBAR VP
1 0.0  S --> ADVP INTJ VP
1 0.0  S --> ADVP NP CC S
1 0.0  S --> ADVP NP NP ADVP VP
1 0.0  S --> ADVP NP VP CC FRAG
1 0.0  S --> ADVP NP VP CC VP
1 0.0  S --> ADVP NP VP CC VP INTJ
1 0.0  S --> ADVP NP VP S
1 0.0  S --> ADVP PP
1 0.0  S --> ADVP PP ADVP NP VP
1 0.0  S --> ADVP PP NP NP VP
1 0.0  S --> ADVP PP PP NP VP
1 0.0  S --> ADVP PRN NP VP
1 0.0  S --> ADVP S S S
1 0.0  S --> ADVP SBAR ADVP NP VP
1 0.0  S --> ADVP SBAR NP
1 0.0  S --> ADVP SBAR VP
1 0.0  S --> ADVP VP FRAG
1 0.0  S --> ADVP VP NP PP
1 0.0  S --> ADVP VP SQ
1 0.0  S --> ADVP VP VP
1 0.0  S --> AUX NP VP
1 0.0  S --> CC ADVP SBAR NP VP
1 0.0  S --> CC FRAG
1 0.0  S --> CC NP
1 0.0  S --> CC NP ADVP ADVP VP
1 0.0  S --> CC NP CC NP VP
1 0.0  S --> CC NP PP NP VP
1 0.0  S --> CC PP ADVP NP VP
1 0.0  S --> CC PP VP
1 0.0  S --> CC SBAR ADVP NP VP
1 0.0  S --> CC SBAR VP
1 0.0  S --> CC VP NP
1 0.0  S --> COMP
1 0.0  S --> COMP ADVP NP VP
1 0.0  S --> COMP NP
1 0.0  S --> COMP NP VP INTJ
1 0.0  S --> COMP S
1 0.0  S --> DT NN
1 0.0  S --> FRAG INTJ S
1 0.0  S --> FRAG NP NP VP
1 0.0  S --> IN NP VP VP
1 0.0  S --> INTJ ADJP
1 0.0  S --> INTJ ADVP
1 0.0  S --> INTJ ADVP ADVP NP VP
1 0.0  S --> INTJ ADVP ADVP VP
1 0.0  S --> INTJ ADVP INTJ VP
1 0.0  S --> INTJ ADVP NP
1 0.0  S --> INTJ ADVP NP ADVP NP VP INTJ
1 0.0  S --> INTJ ADVP NP ADVP VP
1 0.0  S --> INTJ ADVP NP VP INTJ
1 0.0  S --> INTJ ADVP VP CC VP
1 0.0  S --> INTJ ADVP VP NP
1 0.0  S --> INTJ ADVP VP NP SBAR
1 0.0  S --> INTJ CC ADVP NP VP
1 0.0  S --> INTJ CC PP NP VP
1 0.0  S --> INTJ CC RB PP
1 0.0  S --> INTJ CC S SQ
1 0.0  S --> INTJ CC SBAR
1 0.0  S --> INTJ CC SBAR S
1 0.0  S --> INTJ FRAG CC RB S
1 0.0  S --> INTJ FRAG VP
1 0.0  S --> INTJ INTJ ADVP NP VP
1 0.0  S --> INTJ INTJ INTJ INTJ INTJ
1 0.0  S --> INTJ INTJ INTJ VP
1 0.0  S --> INTJ INTJ VP INTJ
1 0.0  S --> INTJ NN COP NP SQ
1 0.0  S --> INTJ NNP
1 0.0  S --> INTJ NNS
1 0.0  S --> INTJ NOT NP NP VP
1 0.0  S --> INTJ NP ADVP NOT VP SBAR INTJ
1 0.0  S --> INTJ NP ADVP NP VP INTJ
1 0.0  S --> INTJ NP ADVP VP NP VP
1 0.0  S --> INTJ NP CC ADVP NP VP
1 0.0  S --> INTJ NP CC NP VP
1 0.0  S --> INTJ NP CONJP VP
1 0.0  S --> INTJ NP COP
1 0.0  S --> INTJ NP DT VP
1 0.0  S --> INTJ NP INTJ
1 0.0  S --> INTJ NP INTJ VP
1 0.0  S --> INTJ NP NN VP
1 0.0  S --> INTJ NP NP NP ADVP ADVP VP
1 0.0  S --> INTJ NP NP VP INTJ
1 0.0  S --> INTJ NP NP VP NP SBAR
1 0.0  S --> INTJ NP PP
1 0.0  S --> INTJ NP PP NP VP
1 0.0  S --> INTJ NP VP ADVP
1 0.0  S --> INTJ NP VP CC S
1 0.0  S --> INTJ NP VP FRAG SBAR
1 0.0  S --> INTJ NP VP INTJ NP INTJ
1 0.0  S --> INTJ NP VP NP S
1 0.0  S --> INTJ NP VP NP VP
1 0.0  S --> INTJ NP VP PP
1 0.0  S --> INTJ NP VP SQ NP
1 0.0  S --> INTJ PP VP
1 0.0  S --> INTJ PRP VP
1 0.0  S --> INTJ RB NP VP
1 0.0  S --> INTJ S CC INTJ S
1 0.0  S --> INTJ S NP VP
1 0.0  S --> INTJ S SBAR
1 0.0  S --> INTJ S SQ
1 0.0  S --> INTJ S VP NP
1 0.0  S --> INTJ SBAR ADVP NP VP
1 0.0  S --> INTJ SBAR NP VP SQ
1 0.0  S --> INTJ SBAR SBAR
1 0.0  S --> INTJ SBAR SQ
1 0.0  S --> INTJ SBARQ
1 0.0  S --> INTJ VB ADVP
1 0.0  S --> INTJ VP ADVP VP
1 0.0  S --> INTJ VP NP CC VP
1 0.0  S --> INTJ VP NP SBAR
1 0.0  S --> INTJ VP NP VP
1 0.0  S --> INTJ VP PP
1 0.0  S --> INTJ VP S
1 0.0  S --> INTJ VP SQ
1 0.0  S --> INTJ WHNP
1 0.0  S --> INTJ WHNP NP VP
1 0.0  S --> INTJ WHNP SBAR
1 0.0  S --> NN VP
1 0.0  S --> NOT ADVP
1 0.0  S --> NOT ADVP VP
1 0.0  S --> NOT NP
1 0.0  S --> NP ADJP NP
1 0.0  S --> NP ADJP PP
1 0.0  S --> NP ADJP VP
1 0.0  S --> NP ADVP NP
1 0.0  S --> NP ADVP NP VP
1 0.0  S --> NP ADVP PP
1 0.0  S --> NP ADVP PP VP
1 0.0  S --> NP ADVP PRT
1 0.0  S --> NP ADVP VP CC S S
1 0.0  S --> NP ADVP VP NP VP
1 0.0  S --> NP ADVP VP S
1 0.0  S --> NP ADVP VP SBAR
1 0.0  S --> NP ADVP VP SBARQ
1 0.0  S --> NP ADVP VP VP VP
1 0.0  S --> NP AUX VP
1 0.0  S --> NP CC
1 0.0  S --> NP CC S
1 0.0  S --> NP COP ADJP
1 0.0  S --> NP COP PP
1 0.0  S --> NP DT VP
1 0.0  S --> NP INTJ FRAG FRAG FRAG
1 0.0  S --> NP MD VP
1 0.0  S --> NP NN ADVP VP
1 0.0  S --> NP NP INTJ NP
1 0.0  S --> NP NP INTJ NP VP
1 0.0  S --> NP NP NP CC S
1 0.0  S --> NP NP PRT
1 0.0  S --> NP NP SBAR
1 0.0  S --> NP NP VP NP
1 0.0  S --> NP NP VP S
1 0.0  S --> NP RB NP VP
1 0.0  S --> NP RB VP
1 0.0  S --> NP S ADVP NP VP
1 0.0  S --> NP S INTJ
1 0.0  S --> NP S NP S
1 0.0  S --> NP S NP VP
1 0.0  S --> NP S VP NP
1 0.0  S --> NP SBAR NP
1 0.0  S --> NP SBARQ
1 0.0  S --> NP SINV
1 0.0  S --> NP VB NP
1 0.0  S --> NP VB S
1 0.0  S --> NP VBP NP
1 0.0  S --> NP VBZ NP
1 0.0  S --> NP VP ADJP ADVP
1 0.0  S --> NP VP ADVP SQ
1 0.0  S --> NP VP CC ADVP INTJ
1 0.0  S --> NP VP CC ADVP NP
1 0.0  S --> NP VP CC FRAG
1 0.0  S --> NP VP CC NP
1 0.0  S --> NP VP CC VP SBAR
1 0.0  S --> NP VP IN ADVP SBAR
1 0.0  S --> NP VP INTJ ADJP ADJP
1 0.0  S --> NP VP INTJ FRAG
1 0.0  S --> NP VP INTJ INTJ
1 0.0  S --> NP VP INTJ NP
1 0.0  S --> NP VP INTJ S
1 0.0  S --> NP VP NP PP PRT
1 0.0  S --> NP VP NP SBARQ
1 0.0  S --> NP VP PP PP
1 0.0  S --> NP VP PRT
1 0.0  S --> NP VP S CC S
1 0.0  S --> NP VP S S
1 0.0  S --> NP VP SBAR INTJ
1 0.0  S --> NP VP SQ SBAR
1 0.0  S --> NP VP VP NP
1 0.0  S --> NP VP VP PP PP
1 0.0  S --> NP VP VP VP CC S
1 0.0  S --> NP VP WHADVP
1 0.0  S --> NP VP WHNP
1 0.0  S --> NP VP WHNP NP VP
1 0.0  S --> PP ADVP NP VP ADJP
1 0.0  S --> PP ADVP NP VP CC FRAG
1 0.0  S --> PP ADVP VP
1 0.0  S --> PP CC S
1 0.0  S --> PP NP NP NP VP
1 0.0  S --> PP NP PP VP
1 0.0  S --> PP NP VP CC FRAG
1 0.0  S --> PP NP VP NP VP
1 0.0  S --> PP S FRAG
1 0.0  S --> PP SBAR
1 0.0  S --> PP VP FRAG
1 0.0  S --> PRP VBP
1 0.0  S --> PRP VP
1 0.0  S --> RB NP NP VP
1 0.0  S --> RB SINV S
1 0.0  S --> RB VP S
1 0.0  S --> S ADVP VP
1 0.0  S --> S CC ADVP S INTJ
1 0.0  S --> S CC CC FRAG
1 0.0  S --> S CC CC FRAG S
1 0.0  S --> S CC FRAG CC S
1 0.0  S --> S CC FRAG FRAG CC S
1 0.0  S --> S CC INTJ INTJ S
1 0.0  S --> S CC NP
1 0.0  S --> S CC RB INTJ
1 0.0  S --> S CC RB S INTJ
1 0.0  S --> S CC S CC
1 0.0  S --> S CC S CC CC FRAG S
1 0.0  S --> S CC S CC FRAG S
1 0.0  S --> S CC S CC FRAG S CC S
1 0.0  S --> S CC S CC S CC S CC S
1 0.0  S --> S CC S CC S S S S
1 0.0  S --> S CC S FRAG
1 0.0  S --> S CC S NP VP
1 0.0  S --> S CC S S S
1 0.0  S --> S CC S SQ INTJ
1 0.0  S --> S CC SBAR
1 0.0  S --> S CC SBAR CC S
1 0.0  S --> S CC SBARQ CC S CC S
1 0.0  S --> S FRAG CC FRAG
1 0.0  S --> S IN S
1 0.0  S --> S INTJ FRAG
1 0.0  S --> S INTJ NP CC S
1 0.0  S --> S NP ADJP
1 0.0  S --> S NP NP
1 0.0  S --> S NP RB S
1 0.0  S --> S NP VP INTJ
1 0.0  S --> S PP
1 0.0  S --> S S CC S CC S
1 0.0  S --> S S INTJ
1 0.0  S --> S S S S
1 0.0  S --> S S VP
1 0.0  S --> S SBAR CC S
1 0.0  S --> S SBARQ
1 0.0  S --> S SQ CC S
1 0.0  S --> S VP INTJ
1 0.0  S --> SBAR CC NP VP
1 0.0  S --> SBAR INTJ NP NP VP
1 0.0  S --> SBAR INTJ VP
1 0.0  S --> SBAR NP VP VP
1 0.0  S --> SBAR S CC S CC S CC S
1 0.0  S --> SBAR S SBAR
1 0.0  S --> SBAR SBAR PP NP VP
1 0.0  S --> SBAR SQ
1 0.0  S --> SBARQ NP
1 0.0  S --> SBARQ SQ S
1 0.0  S --> SINV SINV CC SINV
1 0.0  S --> SQ CC SQ
1 0.0  S --> SQ S
1 0.0  S --> TO AUX
1 0.0  S --> TO NP
1 0.0  S --> VB NP PP
1 0.0  S --> VB NP PRT
1 0.0  S --> VB VP
1 0.0  S --> VP ADVP INTJ
1 0.0  S --> VP ADVP VP
1 0.0  S --> VP CC ADVP S
1 0.0  S --> VP CC ADVP VP
